priority_rank,listing_key,ticker,exchange,asset_type,name,gap_class,source_of_truth_outcome,allowed_source_path,apply_eligibility,source_gate,next_action
5,TSXV::TRBR,TRBR,TSXV,Stock,Trubar Inc.,official_identifier_not_exposed_source_gap,accepted_source_gap,"TMX/CDS-listed security evidence, issuer/prospectus source, or OpenFIGI after valid ISIN",eligible_only_after_allowed_source_identity_checksum_and_no_collision_gates,require_valid_isin_checksum_exact_listing_identity_match_and_no_existing_listing_or_identifier_collision;Exact symbol/name and direct ISIN evidence; do not infer from issuer name or exchange membership.,seek TMX/CDS or issuer/prospectus ISIN evidence for exact listing
5,TSXV::TUP.P,TUP.P,TSXV,Stock,Tup Capital Inc.,capital_pool_or_halted_identifier_gap,core_exclusion_candidate,"TMX/CDS-listed security evidence, issuer/prospectus source, or OpenFIGI after valid ISIN",blocked_until_core_or_extended_scope_decision,scope_review_required_before_isin_work;require_valid_isin_checksum_exact_listing_identity_match_and_no_existing_listing_or_identifier_collision;Exact halted/CPC symbol and direct current identifier evidence.,review official instrument scope before identifier enrichment
5,TSXV::VKG-H,VKG-H,TSXV,Stock,Norse Gold Corp,capital_pool_or_halted_identifier_gap,core_exclusion_candidate,"TMX/CDS-listed security evidence, issuer/prospectus source, or OpenFIGI after valid ISIN",blocked_until_core_or_extended_scope_decision,scope_review_required_before_isin_work;require_valid_isin_checksum_exact_listing_identity_match_and_no_existing_listing_or_identifier_collision;Exact halted/CPC symbol and direct current identifier evidence.,review official instrument scope before identifier enrichment
5,TSXV::VMY-H,VMY-H,TSXV,Stock,Voice Mobility International Inc,capital_pool_or_halted_identifier_gap,core_exclusion_candidate,"TMX/CDS-listed security evidence, issuer/prospectus source, or OpenFIGI after valid ISIN",blocked_until_core_or_extended_scope_decision,scope_review_required_before_isin_work;require_valid_isin_checksum_exact_listing_identity_match_and_no_existing_listing_or_identifier_collision;Exact halted/CPC symbol and direct current identifier evidence.,review official instrument scope before identifier enrichment
5,TSXV::VTEN.P,VTEN.P,TSXV,Stock,V Ten Capital Corp.,capital_pool_or_halted_identifier_gap,core_exclusion_candidate,"TMX/CDS-listed security evidence, issuer/prospectus source, or OpenFIGI after valid ISIN",blocked_until_core_or_extended_scope_decision,scope_review_required_before_isin_work;require_valid_isin_checksum_exact_listing_identity_match_and_no_existing_listing_or_identifier_collision;Exact halted/CPC symbol and direct current identifier evidence.,review official instrument scope before identifier enrichment
5,TSXV::WOI-H,WOI-H,TSXV,Stock,WORLD ORGANICS INC,capital_pool_or_halted_identifier_gap,core_exclusion_candidate,"TMX/CDS-listed security evidence, issuer/prospectus source, or OpenFIGI after valid ISIN",blocked_until_core_or_extended_scope_decision,scope_review_required_before_isin_work;require_valid_isin_checksum_exact_listing_identity_match_and_no_existing_listing_or_identifier_collision;Exact halted/CPC symbol and direct current identifier evidence.,review official instrument scope before identifier enrichment
5,TSXV::WP,WP,TSXV,ETF,Western Pacific Trust Company,fund_or_trust_identifier_gap,core_exclusion_candidate,"TMX/CDS-listed security evidence, issuer/prospectus source, or OpenFIGI after valid ISIN",blocked_until_core_or_extended_scope_decision,scope_review_required_before_isin_work;require_valid_isin_checksum_exact_listing_identity_match_and_no_existing_listing_or_identifier_collision;Exact fund/trust symbol and product name with checksum.,review official instrument scope before identifier enrichment
5,TSXV::XCYT,XCYT,TSXV,Stock,Xcyte Digital Corp.,official_identifier_not_exposed_source_gap,accepted_source_gap,"TMX/CDS-listed security evidence, issuer/prospectus source, or OpenFIGI after valid ISIN",eligible_only_after_allowed_source_identity_checksum_and_no_collision_gates,require_valid_isin_checksum_exact_listing_identity_match_and_no_existing_listing_or_identifier_collision;Exact symbol/name and direct ISIN evidence; do not infer from issuer name or exchange membership.,seek TMX/CDS or issuer/prospectus ISIN evidence for exact listing
5,TSXV::XTAO,XTAO,TSXV,Stock,xTAO Inc.,official_identifier_not_exposed_source_gap,accepted_source_gap,"TMX/CDS-listed security evidence, issuer/prospectus source, or OpenFIGI after valid ISIN",eligible_only_after_allowed_source_identity_checksum_and_no_collision_gates,require_valid_isin_checksum_exact_listing_identity_match_and_no_existing_listing_or_identifier_collision;Exact symbol/name and direct ISIN evidence; do not infer from issuer name or exchange membership.,seek TMX/CDS or issuer/prospectus ISIN evidence for exact listing
6,NYSE ARCA::ALAI,ALAI,NYSE ARCA,ETF,The Alger ETF Trust,fund_or_trust_identifier_gap,core_exclusion_candidate,"OpenFIGI ticker→FIGI→ISIN, GLEIF ISIN↔LEI reverse match, or ESMA/FCA FIRDS when venue evidence matches",blocked_until_core_or_extended_scope_decision,scope_review_required_before_isin_work;require_valid_isin_checksum_exact_listing_identity_match_and_no_existing_listing_or_identifier_collision;Exact fund/trust symbol and product name with checksum.,review official instrument scope before identifier enrichment
6,NYSE ARCA::ATCL,ATCL,NYSE ARCA,ETF,REX ETF Trust,fund_or_trust_identifier_gap,core_exclusion_candidate,"OpenFIGI ticker→FIGI→ISIN, GLEIF ISIN↔LEI reverse match, or ESMA/FCA FIRDS when venue evidence matches",blocked_until_core_or_extended_scope_decision,scope_review_required_before_isin_work;require_valid_isin_checksum_exact_listing_identity_match_and_no_existing_listing_or_identifier_collision;Exact fund/trust symbol and product name with checksum.,review official instrument scope before identifier enrichment
6,NYSE ARCA::BCPL,BCPL,NYSE ARCA,ETF,BNY Mellon ETF Trust II,fund_or_trust_identifier_gap,core_exclusion_candidate,"OpenFIGI ticker→FIGI→ISIN, GLEIF ISIN↔LEI reverse match, or ESMA/FCA FIRDS when venue evidence matches",blocked_until_core_or_extended_scope_decision,scope_review_required_before_isin_work;require_valid_isin_checksum_exact_listing_identity_match_and_no_existing_listing_or_identifier_collision;Exact fund/trust symbol and product name with checksum.,review official instrument scope before identifier enrichment
6,NYSE ARCA::BFOC,BFOC,NYSE ARCA,ETF,FT Vest Bitcoin Strat Floor15 ETF - Oct,fund_or_trust_identifier_gap,core_exclusion_candidate,"OpenFIGI ticker→FIGI→ISIN, GLEIF ISIN↔LEI reverse match, or ESMA/FCA FIRDS when venue evidence matches",blocked_until_core_or_extended_scope_decision,scope_review_required_before_isin_work;require_valid_isin_checksum_exact_listing_identity_match_and_no_existing_listing_or_identifier_collision;Exact fund/trust symbol and product name with checksum.,review official instrument scope before identifier enrichment
6,NYSE ARCA::BKFI,BKFI,NYSE ARCA,ETF,BNY Mellon ETF Trust II,fund_or_trust_identifier_gap,core_exclusion_candidate,"OpenFIGI ticker→FIGI→ISIN, GLEIF ISIN↔LEI reverse match, or ESMA/FCA FIRDS when venue evidence matches",blocked_until_core_or_extended_scope_decision,scope_review_required_before_isin_work;require_valid_isin_checksum_exact_listing_identity_match_and_no_existing_listing_or_identifier_collision;Exact fund/trust symbol and product name with checksum.,review official instrument scope before identifier enrichment
6,NYSE ARCA::BTCC,BTCC,NYSE ARCA,ETF,Grayscale Bitcoin Covered Call ETF,fund_or_trust_identifier_gap,core_exclusion_candidate,"OpenFIGI ticker→FIGI→ISIN, GLEIF ISIN↔LEI reverse match, or ESMA/FCA FIRDS when venue evidence matches",blocked_until_core_or_extended_scope_decision,scope_review_required_before_isin_work;require_valid_isin_checksum_exact_listing_identity_match_and_no_existing_listing_or_identifier_collision;Exact fund/trust symbol and product name with checksum.,review official instrument scope before identifier enrichment
6,NYSE ARCA::CLCV,CLCV,NYSE ARCA,ETF,Crossmark ETF Trust,fund_or_trust_identifier_gap,core_exclusion_candidate,"OpenFIGI ticker→FIGI→ISIN, GLEIF ISIN↔LEI reverse match, or ESMA/FCA FIRDS when venue evidence matches",blocked_until_core_or_extended_scope_decision,scope_review_required_before_isin_work;require_valid_isin_checksum_exact_listing_identity_match_and_no_existing_listing_or_identifier_collision;Exact fund/trust symbol and product name with checksum.,review official instrument scope before identifier enrichment
6,NYSE ARCA::DCPE,DCPE,NYSE ARCA,ETF,DoubleLine Shiller CAPE US Equities ETF,fund_or_trust_identifier_gap,core_exclusion_candidate,"OpenFIGI ticker→FIGI→ISIN, GLEIF ISIN↔LEI reverse match, or ESMA/FCA FIRDS when venue evidence matches",blocked_until_core_or_extended_scope_decision,scope_review_required_before_isin_work;require_valid_isin_checksum_exact_listing_identity_match_and_no_existing_listing_or_identifier_collision;Exact fund/trust symbol and product name with checksum.,review official instrument scope before identifier enrichment
6,NYSE ARCA::DHLX,DHLX,NYSE ARCA,ETF,Diamond Hill Funds,fund_or_trust_identifier_gap,core_exclusion_candidate,"OpenFIGI ticker→FIGI→ISIN, GLEIF ISIN↔LEI reverse match, or ESMA/FCA FIRDS when venue evidence matches",blocked_until_core_or_extended_scope_decision,scope_review_required_before_isin_work;require_valid_isin_checksum_exact_listing_identity_match_and_no_existing_listing_or_identifier_collision;Exact fund/trust symbol and product name with checksum.,review official instrument scope before identifier enrichment
6,NYSE ARCA::FEMD,FEMD,NYSE ARCA,ETF,First Eagle ETF Trust,fund_or_trust_identifier_gap,core_exclusion_candidate,"OpenFIGI ticker→FIGI→ISIN, GLEIF ISIN↔LEI reverse match, or ESMA/FCA FIRDS when venue evidence matches",blocked_until_core_or_extended_scope_decision,scope_review_required_before_isin_work;require_valid_isin_checksum_exact_listing_identity_match_and_no_existing_listing_or_identifier_collision;Exact fund/trust symbol and product name with checksum.,review official instrument scope before identifier enrichment
6,NYSE ARCA::FNGB,FNGB,NYSE ARCA,ETF,MicroSectors™ FANG+™ 3x Leveraged ETNs,fund_or_trust_identifier_gap,core_exclusion_candidate,"OpenFIGI ticker→FIGI→ISIN, GLEIF ISIN↔LEI reverse match, or ESMA/FCA FIRDS when venue evidence matches",blocked_until_core_or_extended_scope_decision,scope_review_required_before_isin_work;require_valid_isin_checksum_exact_listing_identity_match_and_no_existing_listing_or_identifier_collision;Exact fund/trust symbol and product name with checksum.,review official instrument scope before identifier enrichment
6,NYSE ARCA::FPWR,FPWR,NYSE ARCA,ETF,First Trust EIP Power Solutions ETF,fund_or_trust_identifier_gap,core_exclusion_candidate,"OpenFIGI ticker→FIGI→ISIN, GLEIF ISIN↔LEI reverse match, or ESMA/FCA FIRDS when venue evidence matches",blocked_until_core_or_extended_scope_decision,scope_review_required_before_isin_work;require_valid_isin_checksum_exact_listing_identity_match_and_no_existing_listing_or_identifier_collision;Exact fund/trust symbol and product name with checksum.,review official instrument scope before identifier enrichment
6,NYSE ARCA::GAID,GAID,NYSE ARCA,ETF,Guinness Atkinson Funds,fund_or_trust_identifier_gap,core_exclusion_candidate,"OpenFIGI ticker→FIGI→ISIN, GLEIF ISIN↔LEI reverse match, or ESMA/FCA FIRDS when venue evidence matches",blocked_until_core_or_extended_scope_decision,scope_review_required_before_isin_work;require_valid_isin_checksum_exact_listing_identity_match_and_no_existing_listing_or_identifier_collision;Exact fund/trust symbol and product name with checksum.,review official instrument scope before identifier enrichment
6,NYSE ARCA::GAUD,GAUD,NYSE ARCA,ETF,Guinness Atkinson Funds,fund_or_trust_identifier_gap,core_exclusion_candidate,"OpenFIGI ticker→FIGI→ISIN, GLEIF ISIN↔LEI reverse match, or ESMA/FCA FIRDS when venue evidence matches",blocked_until_core_or_extended_scope_decision,scope_review_required_before_isin_work;require_valid_isin_checksum_exact_listing_identity_match_and_no_existing_listing_or_identifier_collision;Exact fund/trust symbol and product name with checksum.,review official instrument scope before identifier enrichment
6,NYSE ARCA::GGTL,GGTL,NYSE ARCA,ETF,Gabelli Global Technology Leaders ETF,fund_or_trust_identifier_gap,core_exclusion_candidate,"OpenFIGI ticker→FIGI→ISIN, GLEIF ISIN↔LEI reverse match, or ESMA/FCA FIRDS when venue evidence matches",blocked_until_core_or_extended_scope_decision,scope_review_required_before_isin_work;require_valid_isin_checksum_exact_listing_identity_match_and_no_existing_listing_or_identifier_collision;Exact fund/trust symbol and product name with checksum.,review official instrument scope before identifier enrichment
6,NYSE ARCA::GLIX,GLIX,NYSE ARCA,ETF,Lazard Active ETF Trust,fund_or_trust_identifier_gap,core_exclusion_candidate,"OpenFIGI ticker→FIGI→ISIN, GLEIF ISIN↔LEI reverse match, or ESMA/FCA FIRDS when venue evidence matches",blocked_until_core_or_extended_scope_decision,scope_review_required_before_isin_work;require_valid_isin_checksum_exact_listing_identity_match_and_no_existing_listing_or_identifier_collision;Exact fund/trust symbol and product name with checksum.,review official instrument scope before identifier enrichment
