listing_key,ticker,exchange,current_name,twelvedata_name,twelvedata_type,type_scope,review_batch,name_score,adjudication_decision,apply_eligibility,evidence_tier,confidence,recommended_operation,source_gate,evidence_summary,provider_validation_status,provider_supports_twelvedata,provider_supports_local,provider_conflicts,openfigi_status,openfigi_figi,local_figi,figi_relation,venue_status,official_source_count,reference_scopes,verification_name_mismatch,masterfile_matches,reviewed_name_override,source_of_truth_outcome,source_of_truth_gate,deepseek_decision_candidate,deepseek_safe_action
NYSE::BIPI,BIPI,NYSE,BIP Bermuda Holdings I Limited,Brookfield Infrastructure Partners L.P. Preferred Stock 5.125% Perpetual,Preferred Stock,supported_core_stock_type,batch_a_us_core,0.196,keep_local_name_provider_supported,blocked,provider,0.88,keep_local_name,Do not apply Twelve Data name while provider evidence supports the current local name.,AlphaVantage supports the current local name.,second_source_supports_local_name,,AlphaVantage,false,no_match,,BBG0210FTMC8,local_figi_only,official_full,2,exchange_directory,0,2042,,,,needs_official_evidence,needs_official_evidence
NYSE::BLX,BLX,NYSE,Foreign Trade Bank of Latin America Inc,"Banco Latinoamericano de Comercio Exterior, S.A.",Common Stock,supported_core_stock_type,batch_a_us_core,0.42,keep_local_name_provider_supported,blocked,provider,0.88,keep_local_name,Do not apply Twelve Data name while provider evidence supports the current local name.,AlphaVantage supports the current local name.,second_source_supports_local_name,,AlphaVantage,false,ok,BBG000CWSZN2,,openfigi_only,official_full,2,exchange_directory,0,2042,,accepted_source_gap,Exact symbol/name and direct ISIN evidence; do not infer from issuer name or exchange membership.,needs_official_evidence,needs_official_evidence
NYSE::BXP,BXP,NYSE,"BXP, Inc.","Boston Properties, Inc.",REIT,supported_core_stock_type,batch_a_us_core,0.2,keep_local_name_provider_supported,blocked,provider,0.88,keep_local_name,Do not apply Twelve Data name while provider evidence supports the current local name.,OpenFIGI|AlphaVantage supports the current local name.,second_source_supports_local_name,,OpenFIGI|AlphaVantage,false,ok,BBG000BS5CM9,BBG000BS5CM9,local_figi_match,official_full,2,exchange_directory,0,2042,,,,needs_official_evidence,needs_official_evidence
NYSE::CIB,CIB,NYSE,Grupo Cibest S.A.,Bancolombia S.A.,American Depositary Receipt,supported_core_stock_type,batch_a_us_core,0.387,conflict_blocked_figi_mismatch,blocked,identifier_conflict,0.00,resolve_identifier_conflict_before_name_change,OpenFIGI returned a different FIGI than the local listing-keyed identifier.,Local FIGI BBG00JQ84HS0 conflicts with OpenFIGI FIGI BBG01TW82NG2.,second_source_supports_local_name,,OpenFIGI|AlphaVantage,false,ok,BBG01TW82NG2,BBG00JQ84HS0,figi_mismatch,official_full,2,exchange_directory,0,2042,,,,needs_official_evidence,needs_official_evidence
NYSE::CMSA,CMSA,NYSE,CMS Energy Corp,CMS Energy Corp. Preferred Stock 5.625% 03/15/2078,Preferred Stock,supported_core_stock_type,batch_a_us_core,0.377,conflict_blocked_provider_third_name,blocked,provider_conflict,0.00,resolve_third_name_before_apply,Provider evidence supports neither local nor Twelve Data clearly.,Provider found a name that supports neither local nor Twelve Data clearly.,provider_found_different_name,,,false,no_match,,BBG00K81G417,local_figi_only,official_full,2,exchange_directory,0,2042,,,,needs_official_evidence,needs_official_evidence
NYSE::CMSC,CMSC,NYSE,CMS Energy Corp,CMS Energy Corp. Preferred Stock 5.875% 2078,Preferred Stock,supported_core_stock_type,batch_a_us_core,0.426,conflict_blocked_provider_third_name,blocked,provider_conflict,0.00,resolve_third_name_before_apply,Provider evidence supports neither local nor Twelve Data clearly.,Provider found a name that supports neither local nor Twelve Data clearly.,provider_found_different_name,,,false,no_match,,BBG00M16MW47,local_figi_only,official_full,2,exchange_directory,0,2042,,,,needs_official_evidence,needs_official_evidence
NYSE::CMSD,CMSD,NYSE,CMS Energy Corp,CMS Energy Corp. 5.875% Preferred Stock,Preferred Stock,supported_core_stock_type,batch_a_us_core,0.476,conflict_blocked_provider_third_name,blocked,provider_conflict,0.00,resolve_third_name_before_apply,Provider evidence supports neither local nor Twelve Data clearly.,Provider found a name that supports neither local nor Twelve Data clearly.,provider_found_different_name,,,false,no_match,,BBG00N8T9ZV6,local_figi_only,official_full,2,exchange_directory,0,2042,,,,needs_official_evidence,needs_official_evidence
NYSE::CTGO,CTGO,NYSE,Contango Silver & Gold Inc.,Contango Ore Inc.,Common Stock,supported_core_stock_type,batch_a_us_core,0.556,keep_local_name_reviewed_override,blocked,reviewed_override,0.96,keep_local_name,Reviewed repo name override wins over secondary-source mismatch evidence.,Existing reviewed metadata name override supports the current local name.,conflicting_second_source_evidence,AlphaVantage,OpenFIGI,true,ok,BBG0016YSLB7,BBG0016YSLB7,local_figi_match,official_full,2,exchange_directory,0,2042,supports_local,,,needs_official_evidence,needs_official_evidence
NYSE::CVSA,CVSA,NYSE,Covista Inc.,Adtalem Global Education Inc.,Common Stock,supported_core_stock_type,batch_a_us_core,0.129,keep_local_name_provider_supported,blocked,provider,0.88,keep_local_name,Do not apply Twelve Data name while provider evidence supports the current local name.,OpenFIGI|AlphaVantage supports the current local name.,second_source_supports_local_name,,OpenFIGI|AlphaVantage,false,ok,BBG000DQBZJ7,BBG000DQBZJ7,local_figi_match,official_full,2,exchange_directory,0,2042,,,,needs_official_evidence,needs_official_evidence
NYSE::DAO,DAO,NYSE,Youdao Inc,Youdao Inc. American Depositary Receipt,American Depositary Receipt,supported_core_stock_type,batch_a_us_core,0.3,keep_local_name_provider_supported,blocked,provider,0.88,keep_local_name,Do not apply Twelve Data name while provider evidence supports the current local name.,AlphaVantage supports the current local name.,second_source_supports_local_name,,AlphaVantage,false,ok,BBG00L7QDHC3,BBG00L7QDHC3,local_figi_match,official_full,2,exchange_directory,0,2042,,,,needs_official_evidence,needs_official_evidence
NYSE::DT,DT,NYSE,Dynatrace Holdings LLC,"Dynatrace, Inc.",Common Stock,supported_core_stock_type,batch_a_us_core,0.581,conflict_blocked_provider_disagreement,blocked,provider_conflict,0.00,resolve_provider_disagreement,Provider evidence supports both local and Twelve Data names.,Providers conflict between local and Twelve Data names.,conflicting_second_source_evidence,OpenFIGI,AlphaVantage,true,ok,BBG00PNN7C40,BBG00PNN7C40,local_figi_match,official_full,2,exchange_directory,0,2042,,,,needs_official_evidence,needs_official_evidence
NYSE::DTB,DTB,NYSE,DTE Energy Company 2020 Series,DTE Energy Co. Preferred Stock 4.375% Due 10/15/2080,Preferred Stock,supported_core_stock_type,batch_a_us_core,0.416,keep_local_name_provider_supported,blocked,provider,0.88,keep_local_name,Do not apply Twelve Data name while provider evidence supports the current local name.,AlphaVantage supports the current local name.,second_source_supports_local_name,,AlphaVantage,false,no_match,,BBG000HD9BN3,local_figi_only,official_full,2,exchange_directory,0,2042,,,,needs_official_evidence,needs_official_evidence
NYSE::DTG,DTG,NYSE,DTE Energy Company 2021 Series E,DTE Energy Co. Preferred Stock 4.375%,Preferred Stock,supported_core_stock_type,batch_a_us_core,0.469,keep_local_name_provider_supported,blocked,provider,0.88,keep_local_name,Do not apply Twelve Data name while provider evidence supports the current local name.,AlphaVantage supports the current local name.,second_source_supports_local_name,,AlphaVantage,false,no_match,,,no_figi,official_full,2,exchange_directory,0,2042,,core_exclusion_candidate,Exact instrument code/name and ISIN checksum; never issuer-equity propagation.,needs_official_evidence,needs_official_evidence
NYSE::DTK,DTK,NYSE,DTE Energy Company 2025 Series,"DTE Energy Company 6.25% Junior Subordinated Debentures, Series H, due October 1, 2085",Preferred Stock,supported_core_stock_type,batch_a_us_core,0.5,keep_local_name_provider_supported,blocked,provider,0.88,keep_local_name,Do not apply Twelve Data name while provider evidence supports the current local name.,AlphaVantage supports the current local name.,second_source_supports_local_name,,AlphaVantage,false,no_match,,BBG01X4WK1D2,local_figi_only,official_full,2,exchange_directory,0,2042,,,,needs_official_evidence,needs_official_evidence
NYSE::DUKB,DUKB,NYSE,Duke Energy Corp,Duke Energy Corp. Preferred 5.625%,Preferred Stock,supported_core_stock_type,batch_a_us_core,0.579,keep_local_name_provider_supported,blocked,provider,0.88,keep_local_name,Do not apply Twelve Data name while provider evidence supports the current local name.,AlphaVantage supports the current local name.,second_source_supports_local_name,,AlphaVantage,false,no_match,,BBG00LYC4DB4,local_figi_only,official_full,2,exchange_directory,0,2042,,,,needs_official_evidence,needs_official_evidence
NYSE::DVA,DVA,NYSE,DaVita HealthCare Partners Inc,DaVita Inc.,Common Stock,supported_core_stock_type,batch_a_us_core,0.375,conflict_blocked_provider_disagreement,blocked,provider_conflict,0.00,resolve_provider_disagreement,Provider evidence supports both local and Twelve Data names.,Providers conflict between local and Twelve Data names.,conflicting_second_source_evidence,OpenFIGI,AlphaVantage,true,ok,BBG000MQ1SN9,BBG000MQ1SN9,local_figi_match,official_full,2,exchange_directory,0,2042,,,,needs_official_evidence,needs_official_evidence
NYSE::EEX,EEX,NYSE,Emerald Expositions Events Inc,Emerald Holding Inc.,Common Stock,supported_core_stock_type,batch_a_us_core,0.537,conflict_blocked_provider_disagreement,blocked,provider_conflict,0.00,resolve_provider_disagreement,Provider evidence supports both local and Twelve Data names.,Providers conflict between local and Twelve Data names.,conflicting_second_source_evidence,OpenFIGI,AlphaVantage,true,ok,BBG00GCTWVH5,BBG00GCTWVH5,local_figi_match,official_full,2,exchange_directory,0,2042,,,,needs_official_evidence,needs_official_evidence
NYSE::EMBJ,EMBJ,NYSE,Embraer S.A.,Embraer S.A. Sponsored American Depositary Receipt,American Depositary Receipt,supported_core_stock_type,batch_a_us_core,0.367,keep_local_name_provider_supported,blocked,provider,0.88,keep_local_name,Do not apply Twelve Data name while provider evidence supports the current local name.,AlphaVantage supports the current local name.,second_source_supports_local_name,,AlphaVantage,false,ok,BBG000BG3TV0,BBG000BG3TV0,local_figi_match,official_full,2,exchange_directory,0,2042,,,,needs_official_evidence,needs_official_evidence
NYSE::FCRX,FCRX,NYSE,First Eagle Alternative Capital BDC Inc,Crescent Capital BDC Inc. Preferred Stock 5.00%,Preferred Stock,supported_core_stock_type,batch_a_us_core,0.395,keep_local_name_provider_supported,blocked,provider,0.88,keep_local_name,Do not apply Twelve Data name while provider evidence supports the current local name.,AlphaVantage supports the current local name.,second_source_supports_local_name,,AlphaVantage,false,no_match,,,no_figi,official_full,2,exchange_directory,0,2042,,,,needs_official_evidence,needs_official_evidence
NYSE::FERG,FERG,NYSE,Ferguson Plc,Ferguson Enterprises Inc,Common Stock,supported_core_stock_type,batch_a_us_core,0.571,conflict_blocked_figi_mismatch,blocked,identifier_conflict,0.00,resolve_identifier_conflict_before_name_change,OpenFIGI returned a different FIGI than the local listing-keyed identifier.,Local FIGI BBG00YJHHRL6 conflicts with OpenFIGI FIGI BBG01NMRD768.,conflicting_second_source_evidence,OpenFIGI,AlphaVantage,true,ok,BBG01NMRD768,BBG00YJHHRL6,figi_mismatch,official_full,2,exchange_directory,0,2042,,,,needs_official_evidence,needs_official_evidence
NYSE::FIG,FIG,NYSE,"Figma, Inc.",Figma Inc. Class A Common Stock,Common Stock,supported_core_stock_type,batch_a_us_core,0.323,conflict_blocked_figi_mismatch,blocked,identifier_conflict,0.00,resolve_identifier_conflict_before_name_change,OpenFIGI returned a different FIGI than the local listing-keyed identifier.,Local FIGI BBG000P62C27 conflicts with OpenFIGI FIGI BBG00BLZ2CD1.,second_source_supports_local_name,,AlphaVantage,false,ok,BBG00BLZ2CD1,BBG000P62C27,figi_mismatch,official_full,2,exchange_directory,0,2042,,accepted_source_gap,Exact symbol/name and direct ISIN evidence; do not infer from issuer name or exchange membership.,needs_official_evidence,needs_official_evidence
NYSE::FIHL,FIHL,NYSE,Pelagos Insurance Capital Ltd,Fidelis Insurance Holdings Limited,Common Stock,supported_core_stock_type,batch_a_us_core,0.588,keep_local_name_reviewed_override,blocked,reviewed_override,0.96,keep_local_name,Reviewed repo name override wins over secondary-source mismatch evidence.,Existing reviewed metadata name override supports the current local name.,no_second_source_name_match,,,false,no_match,,BBG009CWCN93,local_figi_only,official_full,2,exchange_directory,0,2042,supports_local,,,needs_official_evidence,needs_official_evidence
NYSE::GE,GE,NYSE,GE Aerospace,General Electric Company,Common Stock,supported_core_stock_type,batch_a_us_core,0.389,keep_local_name_provider_supported,blocked,provider,0.88,keep_local_name,Do not apply Twelve Data name while provider evidence supports the current local name.,AlphaVantage supports the current local name.,second_source_supports_local_name,,AlphaVantage,false,ok,BBG000BK6MB5,BBG000BK6MB5,local_figi_match,official_full,2,exchange_directory,0,2042,,,,needs_official_evidence,needs_official_evidence
NYSE::GJH,GJH,NYSE,Strats Trust US Cellular GIC,STRATS Preferred Stock,Preferred Stock,supported_core_stock_type,batch_a_us_core,0.44,keep_local_name_provider_supported,blocked,provider,0.88,keep_local_name,Do not apply Twelve Data name while provider evidence supports the current local name.,AlphaVantage supports the current local name.,second_source_supports_local_name,,AlphaVantage,false,no_match,,BBG000007QN8,local_figi_only,official_full,2,exchange_directory,0,2042,,,,needs_official_evidence,needs_official_evidence
NYSE::GJO,GJO,NYSE,Strats SM Trust for Wal Mart Stores Inc Securities Series 2005-4 GIC,STRATS Trust for Wal-Mart Inc. Preferred Stock 5.35372% Due 02/15/2030,Preferred Stock,supported_core_stock_type,batch_a_us_core,0.562,keep_local_name_provider_supported,blocked,provider,0.88,keep_local_name,Do not apply Twelve Data name while provider evidence supports the current local name.,AlphaVantage supports the current local name.,second_source_supports_local_name,,AlphaVantage,false,no_match,,BBG000008G40,local_figi_only,official_full,2,exchange_directory,0,2042,,,,needs_official_evidence,needs_official_evidence
